Header Size:  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Interval:  0.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Rate:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Count:  976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Serial Number:  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culture Info:  en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,CHANNEL8,CHANNEL9,CHANNEL10,CHANNEL11,CHANNEL12,CHANNEL13,CHANNEL14,CHANNEL15,CHANNEL16,CHANNEL17,CHANNEL18,CHANNEL19,CHANNEL20,CHANNEL21,CHANNEL22,CHANNEL23,CHANNEL24,CHANNEL25,CHANNEL26,CHANNEL27,CHANNEL28,CHANNEL29,CHANNEL30,CHANNEL31,Events
296,41:53.8,21.2765,21.3042,22.1066,21.6677,21.4327,21.4072,21.4965,21.283,21.8909,21.6863,21.7577,21.4441,21.768,21.4591,22.4797,0.0717,-0.5399,21.471,22.3387,21.8431,21.6996,21.6679,21.6446,21.3221,21.396,21.4211,21.5956,21.4079,21.6796,21.4321,21.5696,21.5476,
297,41:54.1,21.2811,21.3061,22.1153,21.6598,21.435,21.4072,21.5016,21.2941,21.8939,21.6868,21.7642,21.4423,21.7703,21.4589,22.4802,0.0705,-0.5396,21.4587,22.3311,21.8484,21.7095,21.6672,21.6344,21.3114,21.4009,21.4188,21.6023,21.4033,21.6884,21.4397,21.5699,21.5474,
298,41:54.4,21.2733,21.3098,22.1135,21.6616,21.4313,21.4044,21.5016,21.2904,21.8886,21.6868,21.7688,21.4476,21.7601,21.4586,22.4788,0.0696,-0.5398,21.471,22.3241,21.8498,21.7123,21.6654,21.633,21.3142,21.4016,21.4135,21.597,21.4008,21.6803,21.4478,21.5629,21.562,
299,41:54.8,21.2705,21.2989,22.116,21.663,21.4242,21.4074,21.5058,21.2955,21.8951,21.6844,21.767,21.4531,21.7622,21.4489,22.4797,0.0686,-0.54,21.4777,22.3334,21.8565,21.7084,21.6677,21.6365,21.3101,21.4043,21.4186,21.6007,21.3941,21.6838,21.4391,21.5634,21.5643,
300,41:55.1,21.2714,21.2984,22.1082,21.6605,21.4216,21.4115,21.4956,21.2911,21.8877,21.6849,21.7702,21.4485,21.7608,21.4362,22.482,0.068,-0.5389,21.4738,22.3246,21.8535,21.6977,21.6658,21.6337,21.3103,21.406,21.4165,21.5998,21.3975,21.6796,21.4377,21.5689,21.5638,
301,41:55.4,21.274,21.3,22.1147,21.657,21.4285,21.4009,21.4972,21.2939,21.8888,21.6777,21.761,21.4494,21.764,21.4281,22.4806,0.0675,-0.5397,21.4712,22.3345,21.8583,21.7007,21.6704,21.6335,21.3133,21.4097,21.4095,21.5893,21.3999,21.6861,21.4363,21.5685,21.5747,
302,41:55.8,21.2777,21.3084,22.1091,21.6623,21.4867,21.4678,21.5688,21.3596,21.8911,21.6923,21.7728,21.4555,21.7677,21.4265,22.4818,0.0669,-0.5404,21.4766,22.3297,21.8498,21.7026,21.6554,21.6333,21.3091,21.412,21.4174,21.5949,21.4056,21.6914,21.4379,21.5675,21.5742,
303,41:56.1,21.2754,21.3104,22.1133,21.6559,21.4945,21.4736,21.5685,21.352,21.8854,21.6798,21.7704,21.4557,21.7629,21.4269,22.4783,0.0664,-0.5404,21.4736,22.3311,21.8537,21.7044,21.6654,21.6356,21.3158,21.4127,21.4186,21.5981,21.4059,21.6778,21.434,21.5504,21.5717,
304,41:56.4,21.2726,21.3023,22.1163,21.6577,21.4888,21.4734,21.5632,21.3552,21.8828,21.6787,21.7739,21.4534,21.7682,21.42,22.473,0.0662,-0.5402,21.4766,22.323,21.8461,21.6936,21.6637,21.6342,21.3077,21.412,21.4084,21.6002,21.4045,21.6803,21.4351,21.5562,21.5798,
305,41:56.8,21.267,21.3005,22.1137,21.6598,21.4992,21.4808,21.5637,21.3538,21.8877,21.6789,21.7698,21.4534,21.7587,21.4151,22.4788,0.066,-0.5397,21.481,22.3318,21.8447,21.698,21.6649,21.6428,21.3193,21.415,21.425,21.5954,21.398,21.6924,21.4342,21.5636,21.5738,
306,41:57.1,21.2689,21.3012,22.11,21.6656,21.492,21.4782,21.5646,21.3626,21.8867,21.6884,21.7755,21.4529,21.762,21.4179,22.4663,0.0661,-0.5385,21.4835,22.3269,21.8505,21.6942,21.6651,21.6333,21.3119,21.4092,21.4146,21.6016,21.4008,21.6831,21.4377,21.5664,21.5592,
307,41:57.4,21.2691,21.2975,22.1207,21.6566,21.4927,21.4773,21.5639,21.3647,21.8867,21.6865,21.7776,21.4603,21.7645,21.4311,22.4797,0.0661,-0.5388,21.4756,22.3172,21.8535,21.697,21.6568,21.6361,21.3114,21.4134,21.4139,21.6042,21.401,21.6854,21.4275,21.5733,21.5617,
308,41:57.8,21.2758,21.297,22.1126,21.6549,21.4908,21.4789,21.5678,21.361,21.8944,21.6812,21.7753,21.468,21.7682,21.4355,22.4656,0.0661,-0.5316,21.4812,22.3181,21.8465,21.7102,21.6607,21.6298,21.3182,21.4046,21.4095,21.6018,21.4047,21.6794,21.4319,21.5578,21.5441,
309,41:58.1,21.2754,21.2922,22.1121,21.6596,21.4913,21.4715,21.5662,21.3606,21.8902,21.6814,21.7642,21.4668,21.767,21.4417,22.4795,0.0663,-0.5321,21.4807,22.3149,21.8414,21.7023,21.6667,21.634,21.3191,21.4053,21.4162,21.6069,21.404,21.6889,21.4335,21.565,21.5483,
310,41:58.4,21.2721,21.2894,22.1142,21.6586,21.4895,21.4745,21.5715,21.3645,21.8886,21.6791,21.7714,21.464,21.7608,21.4582,22.4698,0.0666,-0.5335,21.474,22.3149,21.85,21.701,21.6644,21.64,21.3189,21.4087,21.4213,21.6018,21.4017,21.6928,21.4279,21.5622,21.537,
311,41:58.8,21.2786,21.294,22.1133,21.6584,21.4976,21.481,21.5634,21.361,21.8891,21.6833,21.7654,21.468,21.7603,21.4505,22.4788,0.0668,-0.5349,21.4826,22.3091,21.8479,21.7095,21.6566,21.6289,21.3131,21.4037,21.4176,21.6051,21.4036,21.6857,21.4319,21.5625,21.5388,
312,41:59.1,21.2717,21.2968,22.1133,21.6566,21.4876,21.4736,21.5604,21.3663,21.8893,21.6763,21.77,21.4643,21.7555,21.4679,22.4769,0.0672,-0.5346,21.4805,22.3084,21.8398,21.7095,21.6614,21.6328,21.3209,21.3997,21.4199,21.6016,21.3978,21.6903,21.43,21.5597,21.5455,
313,41:59.4,21.2636,21.2903,22.1133,21.6554,21.4867,21.4739,21.5581,21.3488,21.8872,21.6724,21.7674,21.455,21.749,21.4718,22.4698,0.0675,-0.5366,21.4833,22.3052,21.8465,21.7079,21.6568,21.6319,21.3219,21.409,21.4239,21.6016,21.3994,21.681,21.4353,21.5615,21.5358,
314,41:59.8,21.2649,21.2808,22.1052,21.657,21.4874,21.4743,21.5593,21.352,21.8893,21.6754,21.7667,21.4578,21.7471,21.476,22.4691,0.0678,-0.5376,21.4851,22.3022,21.844,21.7118,21.6561,21.6361,21.3191,21.4002,21.4211,21.5984,21.3992,21.6866,21.4321,21.5599,21.5254,
315,42:00.1,21.271,21.2824,22.1096,21.6626,21.5006,21.4732,21.5593,21.355,21.8863,21.6722,21.767,21.4488,21.7492,21.4818,22.4677,0.068,-0.5366,21.4743,22.3001,21.8588,21.7095,21.6605,21.6296,21.311,21.4087,21.419,21.6039,21.4036,21.6852,21.4291,21.5631,21.5249,
316,42:00.4,21.2707,21.2806,22.1056,21.6619,21.4913,21.4704,21.5664,21.3571,21.8874,21.6807,21.7607,21.4529,21.7583,21.4758,22.4726,0.0684,-0.536,21.4819,22.3082,21.844,21.7158,21.6536,21.6328,21.3105,21.4043,21.4213,21.6039,21.3952,21.6759,21.4333,21.5615,21.5101,
317,42:00.8,21.2714,21.2767,22.1177,21.6637,21.4941,21.4778,21.5609,21.3661,21.8888,21.6812,21.7663,21.4513,21.755,21.4832,22.4721,0.0687,-0.5361,21.4796,22.3038,21.8431,21.7183,21.6471,21.63,21.3131,21.3907,21.4165,21.6021,21.3878,21.6847,21.4312,21.5576,21.4986,
318,42:01.1,21.2705,21.2836,22.1149,21.6542,21.4943,21.4745,21.5646,21.3589,21.8921,21.678,21.77,21.4545,21.762,21.4917,22.4779,0.0693,-0.5355,21.4828,22.3137,21.8433,21.722,21.6482,21.6312,21.3075,21.3965,21.4193,21.6002,21.3853,21.6803,21.4247,21.5571,21.4907,
319,42:01.4,21.2712,21.2783,22.119,21.66,21.4901,21.4745,21.556,21.3576,21.8941,21.6775,21.7607,21.4372,21.7583,21.4801,22.479,0.0701,-0.5346,21.4856,22.3031,21.8361,21.7153,21.6478,21.6256,21.3068,21.3953,21.4234,21.6007,21.3874,21.6877,21.4254,21.5553,21.4914,
320,42:01.8,21.2728,21.2845,22.1128,21.6702,21.5033,21.4762,21.5577,21.361,21.8907,21.6821,21.7644,21.4356,21.7548,21.4788,22.4746,0.0708,-0.5349,21.4759,22.3012,21.8419,21.7241,21.6506,21.6287,21.3068,21.3949,21.4123,21.5965,21.389,21.6792,21.43,21.549,21.4919,
321,42:02.1,21.2717,21.2774,22.1126,21.6591,21.4982,21.472,21.5593,21.3629,21.8953,21.6798,21.7624,21.4376,21.7566,21.4783,22.4763,0.0716,-0.5343,21.4786,22.3109,21.8389,21.7116,21.6526,21.6254,21.3098,21.3884,21.4218,21.5995,21.3871,21.6801,21.433,21.5585,21.4847,
322,42:02.4,21.2663,21.2792,22.114,21.666,21.505,21.4683,21.5547,21.3624,21.9002,21.6768,21.7596,21.4337,21.765,21.4753,22.4732,0.0725,-0.5344,21.4856,22.3114,21.8419,21.7158,21.6556,21.6287,21.301,21.3951,21.4248,21.6023,21.389,21.6813,21.4277,21.5615,21.4898,
323,42:02.8,21.2675,21.2859,22.1107,21.66,21.4945,21.4609,21.5595,21.3661,21.8955,21.6752,21.7704,21.4372,21.7629,21.4746,22.4716,0.073,-0.5343,21.4863,22.316,21.8329,21.7054,21.645,21.6289,21.3119,21.3833,21.4301,21.6079,21.3911,21.6859,21.4351,21.5583,21.4863,
324,42:03.1,21.2696,21.2845,22.113,21.6626,21.5063,21.4727,21.559,21.3684,21.9025,21.6775,21.7649,21.4376,21.7659,21.4801,22.4749,0.0737,-0.5349,21.486,22.314,21.8394,21.7139,21.6526,21.6342,21.3186,21.3923,21.423,21.6035,21.3853,21.6799,21.4273,21.552,21.4891,
325,42:03.4,21.2726,21.2873,22.1195,21.673,21.5073,21.4741,21.5614,21.3675,21.8999,21.6844,21.773,21.4432,21.7677,21.4623,22.4758,0.0744,-0.5352,21.4856,22.3165,21.8486,21.7088,21.6519,21.6293,21.3073,21.3875,21.4243,21.5898,21.3762,21.6769,21.4205,21.5574,21.4847,
326,42:03.8,21.2795,21.2933,22.1204,21.669,21.5015,21.4794,21.566,21.377,21.8997,21.6826,21.7721,21.4393,21.7631,21.4633,22.4834,0.075,-0.5347,21.4768,22.3209,21.8435,21.6998,21.6452,21.6284,21.3101,21.3909,21.4199,21.6023,21.383,21.6796,21.4307,21.5557,21.4791,
327,42:04.1,21.2828,21.2915,22.1204,21.6755,21.5057,21.4813,21.5563,21.3726,21.8941,21.6676,21.7593,21.4268,21.7513,21.4501,22.4786,0.076,-0.5347,21.4854,22.3181,21.8477,21.7054,21.6473,21.6333,21.3119,21.39,21.4237,21.5991,21.3948,21.6753,21.4298,21.5523,21.4923,
328,42:04.4,21.2763,21.2952,22.1156,21.6667,21.4976,21.4766,21.5586,21.3694,21.9078,21.6782,21.7681,21.4411,21.7647,21.4475,22.4756,0.077,-0.5354,21.4777,22.3257,21.8428,21.707,21.639,21.6296,21.3168,21.3925,21.4271,21.5893,21.3848,21.6778,21.4219,21.5483,21.4805,
329,42:04.8,21.2779,21.3042,22.1188,21.6656,21.4999,21.4725,21.5535,21.3707,21.8928,21.6761,21.7742,21.4358,21.7703,21.4415,22.4804,0.0776,-0.5347,21.4867,22.3285,21.8398,21.7049,21.6388,21.6335,21.3152,21.3812,21.432,21.5965,21.386,21.6836,21.4254,21.556,21.4895,
330,42:05.1,21.2714,21.2984,22.1091,21.67,21.5038,21.4752,21.5509,21.3657,21.8955,21.678,21.7748,21.442,21.768,21.4406,22.4795,0.0779,-0.5346,21.4895,22.3213,21.8507,21.7028,21.6418,21.6314,21.3195,21.3886,21.428,21.5928,21.3864,21.6794,21.4282,21.5479,21.49,
331,42:05.4,21.2749,21.3088,22.1149,21.6667,21.5024,21.4688,21.553,21.3742,21.899,21.6777,21.7748,21.4342,21.7721,21.4329,22.4802,0.0782,-0.5345,21.4865,22.3234,21.8535,21.7116,21.6381,21.6391,21.3219,21.4023,21.4257,21.6018,21.3934,21.6806,21.4321,21.5513,21.484,
332,42:05.8,21.268,21.3054,22.1084,21.6674,21.4982,21.4743,21.5431,21.3576,21.8422,21.6103,21.7176,21.3746,21.7747,21.4336,22.4843,0.0781,-0.5345,21.4837,22.3257,21.8597,21.7049,21.6309,21.6349,21.3108,21.3891,21.4299,21.6023,21.3892,21.6762,21.4333,21.5525,21.4879,
333,42:06.1,21.2737,21.307,22.1061,21.667,21.4969,21.4662,21.5394,21.3534,21.8397,21.6112,21.7165,21.3749,21.7712,21.4288,22.4804,0.0783,-0.5334,21.483,22.3172,21.8451,21.706,21.6339,21.637,21.3186,21.3875,21.4183,21.597,21.3811,21.679,21.424,21.5509,21.4893,
334,42:06.4,21.273,21.3165,22.1128,21.6727,21.4927,21.4678,21.5396,21.3525,21.836,21.614,21.7139,21.3758,21.7744,21.4251,22.4781,0.0784,-0.5358,21.4842,22.3281,21.8472,21.6952,21.6394,21.637,21.3205,21.3877,21.4329,21.6051,21.3841,21.6785,21.4303,21.55,21.4965,
335,42:06.8,21.2698,21.3179,22.1156,21.6716,21.4964,21.4715,21.5415,21.3541,21.8485,21.6089,21.7204,21.3758,21.7705,21.429,22.4813,0.0783,-0.5361,21.4842,22.3257,21.8435,21.7074,21.6445,21.634,21.3258,21.3939,21.4237,21.6023,21.3823,21.678,21.4277,21.5488,21.4898,
336,42:07.1,21.2761,21.3206,22.1119,21.6672,21.4969,21.4822,21.5431,21.3485,21.8399,21.6089,21.7262,21.3857,21.7798,21.432,22.4813,0.0781,-0.5365,21.4893,22.3336,21.8544,21.7056,21.6307,21.6358,21.32,21.3881,21.4276,21.5951,21.3737,21.6736,21.4252,21.5509,21.4854,
337,42:07.4,21.268,21.3218,22.1061,21.6776,21.4959,21.4722,21.5366,21.3467,21.851,21.6112,21.7322,21.3867,21.7812,21.4202,22.4897,0.0779,-0.5362,21.4941,22.325,21.8553,21.7037,21.642,21.6428,21.3307,21.3967,21.4401,21.597,21.3843,21.6759,21.4326,21.55,21.4907,
338,42:07.8,21.2629,21.3227,22.1091,21.6774,21.4964,21.4671,21.5373,21.3451,21.8586,21.6126,21.7308,21.3853,21.7798,21.4242,22.489,0.0775,-0.536,21.4916,22.3241,21.856,21.7033,21.6364,21.6372,21.3258,21.3979,21.4343,21.6007,21.3751,21.675,21.4263,21.5555,21.4935,
339,42:08.1,21.2691,21.3287,22.1105,21.6811,21.4878,21.4778,21.5438,21.3437,21.8633,21.6205,21.7327,21.3883,21.7795,21.4255,22.4913,0.0773,-0.5375,21.4932,22.3331,21.8488,21.7151,21.6274,21.6379,21.3216,21.3944,21.425,21.5977,21.3742,21.6769,21.4367,21.5513,21.4851,
340,42:08.4,21.274,21.3287,22.1123,21.6815,21.498,21.4722,21.538,21.3372,21.8593,21.6175,21.7301,21.3952,21.7853,21.4313,22.4938,0.0769,-0.5375,21.4958,22.3331,21.8468,21.7144,21.6341,21.6439,21.3249,21.3942,21.4318,21.5981,21.3684,21.6729,21.4374,21.5527,21.4851,
341,42:08.8,21.2645,21.322,22.1073,21.6785,21.4874,21.4766,21.5343,21.3397,21.8644,21.6175,21.726,21.3927,21.7904,21.4265,22.4834,0.0761,-0.538,21.4932,22.3262,21.8567,21.71,21.6337,21.6388,21.3216,21.4043,21.4301,21.603,21.3795,21.6718,21.4273,21.5564,21.4845,
342,42:09.1,21.2619,21.326,22.1188,21.679,21.4911,21.4762,21.5348,21.3393,21.8559,21.6092,21.7179,21.3899,21.7851,21.4269,22.4867,0.0756,-0.5379,21.4935,22.3211,21.8549,21.716,21.6394,21.6398,21.3256,21.4064,21.4271,21.5942,21.3742,21.6697,21.4326,21.553,21.4919,
343,42:09.4,21.2638,21.3192,22.1126,21.6876,21.4976,21.4745,21.5324,21.3377,21.8589,21.6122,21.7297,21.3904,21.7874,21.4279,22.4862,0.0752,-0.5378,21.5057,22.3255,21.8532,21.7079,21.6364,21.6365,21.3253,21.409,21.4278,21.5988,21.3723,21.6674,21.434,21.55,21.4935,
344,42:09.8,21.2612,21.3269,22.1142,21.6901,21.4908,21.478,21.5304,21.3365,21.8623,21.6186,21.7218,21.3922,21.7932,21.4427,22.4959,0.0747,-0.5394,21.4995,22.3281,21.8581,21.7035,21.633,21.6361,21.3191,21.4067,21.4294,21.5947,21.3644,21.666,21.4286,21.5474,21.4842,
345,42:10.1,21.2659,21.3419,22.1114,21.6876,21.4837,21.4745,21.5315,21.3349,21.8637,21.6196,21.732,21.3795,21.7865,21.4387,22.4927,0.0742,-0.5393,21.4944,22.3313,21.8574,21.7121,21.6355,21.6374,21.3274,21.4164,21.4257,21.6062,21.3714,21.6706,21.4307,21.5483,21.4923,
346,42:10.4,21.2624,21.3301,22.1033,21.6901,21.4767,21.4676,21.5285,21.3393,21.8621,21.6136,21.7109,21.3788,21.7904,21.4376,22.491,0.0739,-0.5386,21.4995,22.325,21.8505,21.7135,21.6394,21.6319,21.3205,21.4231,21.4142,21.5974,21.3809,21.6676,21.4242,21.543,21.4872,
347,42:10.8,21.2629,21.3317,22.1031,21.6852,21.4839,21.4785,21.5389,21.3314,21.8647,21.6126,21.7139,21.382,21.7874,21.4397,22.4968,0.0734,-0.5394,21.5027,22.3269,21.8451,21.7086,21.6327,21.6453,21.3274,21.4136,21.4223,21.6,21.3658,21.6512,21.4275,21.5361,21.5006,
348,42:11.1,21.2617,21.3213,22.0987,21.6931,21.4716,21.472,21.5232,21.3314,21.8519,21.608,21.7158,21.3732,21.7881,21.4406,22.4843,0.0731,-0.5376,21.5016,22.323,21.8511,21.7051,21.6371,21.6467,21.3158,21.412,21.4149,21.5905,21.3723,21.6609,21.43,21.5474,21.4879,
349,42:11.4,21.2592,21.3331,22.0962,21.6943,21.476,21.4727,21.5276,21.3298,21.8626,21.6092,21.7116,21.3804,21.7881,21.4489,22.4908,0.0727,-0.5396,21.5073,22.3269,21.8463,21.7035,21.6246,21.6509,21.3239,21.4212,21.4169,21.5847,21.3635,21.654,21.4245,21.5407,21.4921,
350,42:11.8,21.2557,21.3195,22.1003,21.6901,21.4635,21.4674,21.526,21.3323,21.8612,21.6094,21.7074,21.3763,21.7869,21.4399,22.4894,0.0722,-0.5414,21.5069,22.3234,21.85,21.7051,21.6385,21.649,21.3193,21.4127,21.4077,21.5912,21.3591,21.6521,21.4215,21.5486,21.4907,
351,42:12.1,21.2541,21.329,22.0982,21.6959,21.4666,21.4676,21.5176,21.333,21.857,21.6027,21.7079,21.3751,21.7883,21.4424,22.4941,0.0717,-0.5429,21.5016,22.3241,21.8493,21.7049,21.6267,21.6525,21.3272,21.4289,21.4204,21.5977,21.3723,21.6667,21.4333,21.5557,21.5067,
352,42:12.4,21.2552,21.3255,22.0982,21.6945,21.4691,21.4653,21.5248,21.3379,21.8554,21.6175,21.7098,21.3793,21.7821,21.4461,22.498,0.0713,-0.5425,21.5073,22.3292,21.8472,21.7028,21.6337,21.662,21.329,21.4377,21.4139,21.6037,21.3559,21.6577,21.4256,21.543,21.5101,
353,42:12.8,21.2555,21.3192,22.1031,21.6961,21.4659,21.4729,21.5329,21.3363,21.8577,21.6173,21.707,21.3807,21.7906,21.4538,22.5015,0.0709,-0.5428,21.5011,22.3313,21.8486,21.7044,21.6286,21.652,21.3228,21.4229,21.4153,21.5949,21.3605,21.6473,21.4263,21.5426,21.5187,
354,42:13.1,21.2592,21.332,22.1068,21.6977,21.4675,21.4699,21.5267,21.3367,21.8593,21.6142,21.701,21.382,21.7941,21.4501,22.492,0.0707,-0.5431,21.5057,22.3313,21.8398,21.7051,21.6341,21.6629,21.3214,21.4307,21.4077,21.5947,21.3607,21.6565,21.4347,21.5488,21.5347,
355,42:13.4,21.2564,21.3241,22.1031,21.6954,21.4661,21.4771,21.5257,21.3393,21.8672,21.6193,21.7012,21.3855,21.792,21.4508,22.492,0.0706,-0.5435,21.5055,22.3327,21.84,21.6954,21.6221,21.658,21.3198,21.4326,21.4146,21.5917,21.3644,21.6533,21.4252,21.5474,21.5254,
356,42:13.8,21.2575,21.3151,22.0971,21.6943,21.4705,21.4715,21.5227,21.3427,21.8559,21.617,21.701,21.383,21.7932,21.4478,22.4869,0.0704,-0.5439,21.5048,22.3285,21.8419,21.6998,21.6272,21.6631,21.3216,21.4342,21.4118,21.5921,21.367,21.6403,21.4261,21.543,21.5335,
357,42:14.1,21.2589,21.3153,22.1019,21.6968,21.4619,21.469,21.5239,21.339,21.8698,21.6154,21.6987,21.3846,21.7906,21.4461,22.4945,0.0706,-0.5447,21.5062,22.332,21.84,21.6996,21.6258,21.6511,21.3279,21.431,21.4068,21.591,21.3589,21.6493,21.4268,21.5414,21.5409,
358,42:14.4,21.2564,21.3181,22.0989,21.694,21.464,21.4785,21.5315,21.3372,21.8607,21.6193,21.6956,21.3887,21.7939,21.4471,22.4975,0.0709,-0.5458,21.5108,22.3253,21.8414,21.7081,21.6351,21.6576,21.3253,21.431,21.4197,21.6042,21.3684,21.6345,21.421,21.5449,21.5525,
359,42:14.8,21.252,21.3137,22.0973,21.6959,21.464,21.4757,21.5317,21.3388,21.8614,21.6205,21.7007,21.3934,21.7918,21.4427,22.4883,0.071,-0.5461,21.5043,22.3341,21.8391,21.7118,21.6283,21.6622,21.3156,21.427,21.4107,21.5762,21.3596,21.6419,21.4261,21.5428,21.5541,
360,42:15.1,21.2619,21.3047,22.0973,21.6954,21.464,21.4708,21.5271,21.3467,21.8626,21.6254,21.6938,21.3931,21.798,21.442,22.4906,0.0714,-0.5466,21.4999,22.3211,21.8292,21.7109,21.6209,21.6458,21.3168,21.4303,21.4061,21.5873,21.3607,21.6313,21.4289,21.5437,21.5543,
361,42:15.4,21.2506,21.2896,22.0915,21.6954,21.4517,21.4729,21.523,21.3395,21.8596,21.6094,21.6903,21.3994,21.7939,21.4332,22.489,0.0717,-0.5468,21.5009,22.3315,21.8299,21.7128,21.6274,21.6479,21.32,21.431,21.4084,21.5896,21.3584,21.6304,21.4222,21.5391,21.5613,
362,42:15.8,21.2555,21.301,22.1026,21.695,21.4582,21.4736,21.5246,21.3439,21.8635,21.6124,21.6894,21.3999,21.7987,21.4311,22.486,0.0719,-0.5489,21.505,22.3311,21.8289,21.7086,21.6362,21.649,21.3242,21.431,21.413,21.5907,21.361,21.632,21.4259,21.5437,21.5562,
363,42:16.1,21.2508,21.2931,22.0994,21.6903,21.4487,21.4713,21.5273,21.3344,21.9233,21.6826,21.7501,21.4587,21.7973,21.4269,22.48,0.0725,-0.5509,21.5046,22.3301,21.828,21.7141,21.6399,21.6423,21.3258,21.4298,21.4151,21.5838,21.3621,21.6278,21.418,21.5439,21.5509,
364,42:16.4,21.2536,21.2866,22.0994,21.6848,21.4524,21.4722,21.522,21.3321,21.9217,21.6782,21.7501,21.4599,21.7976,21.4288,22.4797,0.0732,-0.551,21.5022,22.3248,21.8303,21.7065,21.6311,21.6421,21.3239,21.4282,21.4188,21.5854,21.36,21.6311,21.4161,21.5402,21.5587,
365,42:16.8,21.2568,21.2827,22.0968,21.6938,21.4522,21.472,21.5227,21.3316,21.9163,21.6777,21.7503,21.4661,21.7978,21.4274,22.4825,0.0736,-0.5517,21.5087,22.3357,21.8389,21.719,21.639,21.6469,21.3126,21.4344,21.4209,21.5898,21.3656,21.6285,21.4249,21.5407,21.5596,
366,42:17.1,21.249,21.2764,22.1026,21.6908,21.4497,21.4739,21.5153,21.3379,21.9159,21.6724,21.7422,21.4541,21.8024,21.4207,22.4837,0.0742,-0.5538,21.5057,22.3364,21.8456,21.7188,21.642,21.646,21.3172,21.4441,21.4216,21.5831,21.364,21.6283,21.4305,21.5493,21.5601,
367,42:17.4,21.2501,21.2746,22.0936,21.6882,21.4469,21.4727,21.5188,21.3238,21.9101,21.6759,21.748,21.4645,21.7927,21.4255,22.4772,0.0749,-0.5553,21.5055,22.3318,21.8368,21.7081,21.6443,21.6435,21.3242,21.4317,21.4114,21.5789,21.36,21.622,21.4224,21.5361,21.5529,
368,42:17.8,21.2427,21.2767,22.0957,21.6871,21.4453,21.4755,21.5267,21.3279,21.9163,21.6803,21.7371,21.4587,21.8022,21.4216,22.4839,0.0755,-0.5562,21.5064,22.332,21.8366,21.7109,21.6394,21.6465,21.329,21.4259,21.4255,21.5861,21.3568,21.6188,21.4168,21.5375,21.5566,
369,42:18.1,21.2548,21.2755,22.0987,21.6931,21.4464,21.4706,21.5195,21.3319,21.9129,21.6696,21.7459,21.4601,21.7964,21.4297,22.4809,0.0763,-0.5575,21.5115,22.3352,21.84,21.7051,21.6302,21.6446,21.3124,21.4201,21.4197,21.5875,21.3492,21.6174,21.4127,21.5391,21.5578,
370,42:18.4,21.2506,21.2651,22.095,21.6882,21.4441,21.4766,21.5158,21.3293,21.9124,21.6692,21.7452,21.4615,21.7918,21.4309,22.4709,0.0771,-0.5568,21.5078,22.3366,21.8412,21.694,21.6376,21.6374,21.3219,21.4108,21.4209,21.5935,21.3557,21.622,21.4245,21.5451,21.562,
371,42:18.8,21.2446,21.2649,22.1045,21.679,21.4464,21.4743,21.5179,21.3258,21.9277,21.6803,21.7457,21.4629,21.7941,21.4292,22.4878,0.078,-0.5578,21.5115,22.338,21.8479,21.7116,21.6408,21.6479,21.3184,21.4106,21.4287,21.5801,21.364,21.6255,21.421,21.5382,21.561,
372,42:19.1,21.2534,21.2646,22.1061,21.6822,21.4499,21.4766,21.5174,21.3187,21.9154,21.6851,21.7533,21.4559,21.7818,21.4394,22.4739,0.079,-0.5578,21.4969,22.3278,21.8396,21.7139,21.6394,21.646,21.3228,21.399,21.4241,21.5891,21.3624,21.6211,21.4238,21.5428,21.5608,
373,42:19.4,21.2541,21.2632,22.1026,21.6839,21.4381,21.4651,21.5169,21.3258,21.9221,21.6713,21.748,21.4594,21.7909,21.4436,22.4737,0.0801,-0.5594,21.5085,22.3255,21.8361,21.7058,21.6429,21.6465,21.3161,21.3999,21.432,21.5843,21.3695,21.6234,21.4249,21.5435,21.5596,
374,42:19.8,21.2513,21.2605,22.0913,21.6836,21.4395,21.4736,21.5112,21.3208,21.9254,21.6791,21.7401,21.4626,21.7923,21.4438,22.467,0.081,-0.5596,21.5078,22.3364,21.837,21.713,21.6383,21.6481,21.3161,21.3972,21.4269,21.5824,21.3559,21.6172,21.424,21.5347,21.5539,
375,42:20.1,21.2425,21.2572,22.1059,21.6836,21.4439,21.475,21.5109,21.3226,21.9212,21.6685,21.7452,21.4552,21.7874,21.4482,22.4737,0.0821,-0.5604,21.5025,22.3345,21.8407,21.7125,21.6401,21.6488,21.3244,21.4013,21.4274,21.5836,21.3591,21.6149,21.4198,21.5523,21.5578,
