Header Size:  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Interval:  0.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Rate:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Count:  506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Serial Number:  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culture Info:  en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,CHANNEL8,CHANNEL9,CHANNEL10,CHANNEL11,CHANNEL12,CHANNEL13,CHANNEL14,CHANNEL15,CHANNEL16,CHANNEL17,CHANNEL18,CHANNEL19,CHANNEL20,CHANNEL21,CHANNEL22,CHANNEL23,CHANNEL24,CHANNEL25,CHANNEL26,CHANNEL27,CHANNEL28,CHANNEL29,CHANNEL30,CHANNEL31,Events
308,39:04.8,22.7072,28.0766,22.4776,27.1971,21.8931,23.5599,23.4424,22.4649,23.0828,23.8308,22.9659,21.4646,21.8149,28.8126,22.752,0.087,-1.1703,26.3124,22.3416,24.5762,22.2704,21.4941,21.3457,21.2693,-9999,21.4857,21.6919,21.4992,23.0138,22.1082,22.2914,22.0844,
309,39:05.1,22.7735,27.6837,22.448,27.0253,21.9167,23.3952,23.0147,22.2067,22.6464,23.3529,21.9633,21.4616,21.8017,27.2753,22.7066,0.0861,-1.1777,23.9558,22.3492,24.4703,22.2086,22.965,23.8195,21.2536,-9999,21.4885,21.6741,21.5188,23.1797,23.853,22.2391,21.9542,
310,39:05.4,22.6903,26.4329,22.4253,26.3967,21.8362,24.8361,22.239,23.7974,22.9707,23.0205,21.6695,21.4616,21.8049,26.1752,22.6484,0.0854,-1.1838,24.5608,22.3464,23.9888,22.3347,23.1598,22.945,21.2506,-9999,21.4841,21.6769,21.5473,22.9103,23.9463,22.1739,21.951,
311,39:05.8,22.722,25.281,22.4681,26.7058,21.7585,26.2645,21.9407,23.6507,24.3122,22.8083,21.6572,21.4716,21.7971,26.0952,22.6336,0.085,-1.1882,23.2547,22.3432,23.9323,22.3474,23.3984,23.6627,21.2543,-9999,21.4783,21.6651,21.5286,22.7448,25.4803,22.1538,22.6848,
312,39:06.1,22.774,24.1579,22.4697,26.3271,21.7228,25.8659,22.0716,22.899,23.7644,22.3645,22.3275,21.4683,21.8049,27.8259,22.6135,0.0845,-1.1931,24.7957,22.3291,24.5354,22.5617,23.057,22.7629,21.2536,-9999,21.4781,21.6188,22.4474,22.8338,25.2052,22.5016,22.1552,
313,39:06.4,22.8082,26.2544,22.4575,25.6406,21.7171,25.412,22.1509,22.9644,23.262,22.3296,23.8037,21.4626,21.8063,26.8411,22.6442,0.0841,-1.1991,24.6422,22.3471,24.7354,22.5892,22.9387,23.1067,21.2497,-9999,21.4704,23.0414,21.7541,22.7423,25.2433,22.5945,21.9688,
314,39:06.8,22.8057,26.6734,22.4348,26.2953,21.9821,23.1513,22.4351,25.5493,22.5142,21.9901,24.2576,21.476,21.8109,27.3669,22.6445,0.0839,-1.2048,23.7081,22.343,24.3531,22.1457,22.4944,23.24,21.2409,-9999,21.5995,22.9393,22.6546,22.6034,24.3364,22.5254,22.3196,
315,39:07.1,22.8214,25.7647,22.3872,24.988,22.1232,24.6912,21.832,24.7603,22.9252,21.9006,23.8555,21.4709,21.8001,27.2649,22.6329,0.0839,-1.2077,22.311,22.3386,23.8829,21.9776,23.6818,23.8837,21.233,-9999,22.8708,22.9432,22.3198,22.6098,24.5672,22.8432,22.2976,
316,39:07.4,22.8884,24.8991,22.3759,25.6494,22.0217,24.1501,21.8731,24.5263,22.7151,21.7845,23.1891,21.4658,21.7989,27.9152,22.6415,0.084,-1.2106,25.1811,22.3453,24.4837,21.9099,24.1316,23.3717,21.2284,-9999,22.9279,22.216,22.4095,22.1733,24.2766,22.7156,22.4923,
317,39:07.8,22.9386,27.6703,22.417,25.2325,22.8796,23.7735,22.0533,23.9823,23.4917,23.9615,23.0244,21.466,21.7927,25.7198,22.6512,0.0843,-1.2127,24.1728,22.3633,24.126,21.9036,23.3423,23.3147,21.2272,-9999,22.2731,22.4026,22.2396,22.3567,24.5875,22.3684,22.0946,
318,39:08.1,22.9852,27.1359,22.432,25.8271,23.0384,23.9568,21.9684,24.2397,22.4939,24.6908,23.4241,21.473,21.795,26.9005,22.6405,0.0845,-1.2127,22.8445,22.3464,24.3956,22.3495,23.3146,22.951,21.2325,-9999,22.5674,23.0779,23.1581,22.9334,25.6129,22.4262,21.9665,
319,39:08.4,23.0529,27.7991,22.464,26.2177,23.2824,24.4889,22.106,23.9181,22.2398,24.4598,23.3446,21.4697,21.792,26.8659,22.65,0.0849,-1.2136,24.6914,22.3441,24.8409,22.5952,23.0722,23.1215,21.2156,-9999,22.3937,22.5025,23.1276,22.901,24.8242,22.4086,22.0074,
320,39:08.8,23.0467,28.1899,22.5527,27.2438,23.0705,24.8121,22.0919,23.4898,23.1105,24.2313,23.2104,21.4753,21.7938,26.8105,22.653,0.0853,-1.2161,25.529,22.3487,24.959,22.6412,22.7519,22.9829,21.2145,-9999,22.3355,22.8212,22.9918,23.2033,24.2503,22.4544,21.9975,
321,39:09.1,23.1116,26.0595,22.5721,25.4682,22.6998,25.296,21.8185,23.4731,22.8584,24.3506,23.327,21.4818,21.7813,25.5172,22.6454,0.0856,-1.2193,25.4149,22.3511,25.1765,22.6065,22.922,22.4497,21.2219,-9999,22.2821,23.3683,23.7605,23.2026,25.2128,22.4694,24.1475,
322,39:09.4,23.0881,25.2504,22.5254,26.9029,22.9238,25.5107,22.0415,23.3847,22.7599,24.1404,23.4938,21.4746,21.7857,27.8395,22.6405,0.0861,-1.2224,24.4025,22.3543,24.9025,22.6867,23.0078,22.7964,21.2149,-9999,22.2016,23.8099,22.94,22.6609,25.3053,22.382,23.8845,
323,39:09.8,23.1987,28.5371,22.5012,26.0018,22.7044,25.6405,22.4191,22.6802,22.8394,23.7356,23.586,21.4665,21.7829,27.1774,22.6519,0.0862,-1.226,24.0318,22.3411,24.0256,22.3832,22.5497,22.5571,21.2006,-9999,22.1845,23.8378,23.2489,22.4938,25.5467,22.3034,23.6739,
324,39:10.1,23.1925,29.0844,22.5837,25.8029,22.2305,26.3758,21.9777,24.128,23.1491,24.148,23.1492,21.4649,21.7674,27.5551,22.6398,0.0863,-1.2268,24.7576,22.3635,24.5735,22.2341,23.7123,22.4323,21.1927,-9999,22.0592,23.2766,22.668,22.424,25.2092,22.2287,23.0953,
325,39:10.4,23.1747,26.2535,22.6047,25.5738,21.9146,25.4498,24.9748,24.6184,23.0486,23.9947,22.9923,21.4605,21.7478,26.8397,22.6209,0.0869,-1.226,23.9448,22.3536,25.2553,22.2066,23.4035,21.7434,21.1853,-9999,22.0416,23.9634,23.7734,23.3269,25.3814,22.1795,24.4258,
326,39:10.8,23.2634,24.1773,24.5784,27.1724,21.8427,24.981,24.1533,24.8805,23.1008,23.6795,22.8506,21.46,22.2177,28.8905,22.6299,0.0876,-1.2257,25.411,22.355,24.4551,22.2526,24.0619,22.4816,21.1941,-9999,22.5288,23.6127,23.4545,23.0496,24.7446,22.2431,22.2225,
327,39:11.1,23.3057,24.6868,24.3382,26.6456,21.8237,24.9085,22.1326,24.2499,22.4698,24.4266,22.8839,21.4568,22.2425,27.894,22.6567,0.0879,-1.2235,25.3808,22.3645,24.0588,22.2588,24.5777,22.822,21.2013,-9999,22.6811,23.403,23.3106,23.8084,24.1912,24.3813,22.0974,
328,39:11.4,23.2877,25.8571,22.7899,26.3273,21.8235,24.5652,23.2532,24.7651,22.265,24.2454,22.6514,21.4656,22.1724,24.7176,22.666,0.0879,-1.2204,25.0584,22.364,24.327,22.0072,24.4309,23.2922,21.2017,-9999,22.6575,23.3129,22.7193,24.0125,24.8337,23.6792,22.0701,
329,39:11.8,23.3085,24.6518,22.5929,26.1709,21.8427,25.7191,23.7209,24.7705,22.3642,25.2808,23.1716,21.4799,21.7244,26.8687,22.6738,0.0877,-1.2188,24.3778,22.3513,24.1137,21.9013,24.6158,22.9609,22.9069,-9999,22.8845,23.4129,23.1071,23.3989,24.6106,23.6303,22.074,
330,39:12.1,23.272,24.7438,22.5234,25.3741,21.8785,24.4418,23.4715,24.134,22.2946,24.9487,22.7399,21.5968,22.8983,27.1468,22.6805,0.0874,-1.2142,24.3785,22.3628,25.1433,21.8712,24.1567,22.2138,22.2895,-9999,23.2061,23.2521,24.4316,22.9491,24.871,23.6642,22.084,
331,39:12.4,23.2759,25.0313,22.4697,25.1114,21.9114,24.5064,23.8331,24.1345,22.4382,24.9028,23.0248,21.6574,23.1793,25.7986,22.6845,0.0871,-1.2098,24.6328,22.3566,24.6983,21.8696,23.8829,22.1898,22.3574,-9999,23.0906,22.9797,23.8383,23.3509,25.6691,22.2791,22.3964,
332,39:12.8,23.3193,22.7164,22.4434,25.9928,22.8535,24.1842,23.7438,23.9179,22.4738,24.8172,22.6139,22.5831,22.6214,26.4569,22.6912,0.0869,-1.205,25.147,22.3624,24.8259,21.8617,23.5172,22.1932,22.2971,-9999,23.2932,22.9582,25.209,23.4474,24.8367,22.1485,22.0428,
333,39:13.1,23.3073,25.7117,22.4263,25.0284,22.4828,23.7077,22.9084,24.6975,22.8702,24.856,22.8984,22.4418,23.2204,25.3653,22.6905,0.0864,-1.1983,24.8453,22.3589,24.7089,21.9289,24.02,22.1242,22.1009,-9999,23.5066,22.9187,24.6727,23.4389,24.7471,22.2352,22.0911,
334,39:13.4,23.3004,26.5239,22.4233,24.6432,21.9942,24.7729,22.1081,24.5033,23.2276,24.379,22.9936,22.4853,23.0855,26.5735,22.7635,0.0859,-1.1912,24.3522,22.3601,24.5809,21.7996,23.8212,22.4132,21.9991,-9999,24.0959,24.0923,23.9986,23.4329,25.2343,22.4648,22.0791,
335,39:13.8,23.2858,25.9631,22.4394,23.8464,22.4416,24.7856,21.8176,23.8987,22.554,24.6488,24.3665,23.0585,22.9778,25.3699,22.7027,0.0853,-1.1837,23.8556,22.7487,24.5571,22.0635,22.9679,22.1663,22.2997,-9999,24.5386,23.1255,23.878,24.0511,25.0526,22.4391,22.2507,
336,39:14.1,23.3052,25.1717,22.4584,23.6903,22.951,24.9955,22.3493,23.3965,22.3591,23.9458,23.4467,23.0056,22.7844,24.7988,22.696,0.0846,-1.1725,24.2047,23.2397,25.0203,22.0046,23.808,22.1395,21.9135,-9999,23.8886,22.7096,24.2744,23.9848,24.7642,22.271,22.1494,
337,39:14.4,23.3022,25.5545,22.4519,22.8804,22.8752,24.7577,24.0714,23.7923,22.2197,24.3151,23.0412,22.7562,22.6274,25.9372,22.6995,0.0841,-1.1654,23.7933,22.4216,24.4906,21.8757,23.6819,22.1672,22.1901,-9999,23.9412,23.166,23.8769,24.0594,24.811,22.3564,22.5741,
338,39:14.8,23.3258,25.9737,22.4549,25.182,22.645,24.1983,24.5408,23.4736,22.1417,24.3015,22.6736,22.7266,22.7007,25.7399,22.7152,0.0833,-1.1569,23.3907,22.3952,24.9235,22.9718,23.4422,22.2958,22.2554,-9999,23.9235,23.5845,23.1519,24.0615,24.5146,22.228,23.293,
339,39:15.1,23.3311,25.6658,22.4709,25.5184,22.4943,23.6107,24.3121,23.3022,22.3073,23.7998,22.5083,22.6376,23.328,26.0369,22.7171,0.0826,-1.1461,23.0326,22.3998,24.1546,22.8865,23.3618,22.1427,22.3656,-9999,23.7057,23.2427,23.3187,23.7345,24.0712,22.2269,23.4515,
340,39:15.4,23.332,24.5809,22.4741,25.5187,22.6212,23.4338,24.0044,23.3274,22.5161,23.6613,22.4909,22.1195,24.1137,23.9726,22.7131,0.082,-1.1371,24.2183,22.395,23.6203,22.9653,23.0823,22.0923,22.2271,-9999,22.9746,22.8062,24.3376,23.5218,23.7156,22.0777,23.6185,
341,39:15.8,23.3244,24.1911,22.4954,25.3603,22.5958,23.4248,23.7953,23.4297,22.4994,23.4116,22.2278,22.2324,24.5685,24.2974,22.7002,0.0813,-1.1286,23.812,22.3943,24.8462,23.9595,22.6926,21.9882,22.3677,-9999,23.3029,23.3575,24.382,24.2794,23.3059,21.7999,22.9844,
342,39:16.1,23.3131,23.7248,22.5162,25.4843,22.5248,23.5396,23.7405,24.1972,22.3827,23.5426,22.2674,21.6356,24.4633,24.2789,22.6988,0.0807,-1.1194,23.1343,22.3982,24.5329,23.7623,22.4504,21.9651,22.1941,-9999,23.1119,23.3478,24.3402,23.6879,24.3445,21.7754,22.1926,
343,39:16.4,23.3209,24.0972,22.5407,24.5956,22.0511,23.471,22.5534,24.02,22.4536,23.2675,22.4863,22.8329,24.1455,23.7473,22.7041,0.0802,-1.109,23.0588,22.3904,24.071,23.3015,22.406,22.0206,22.686,-9999,22.9746,23.6042,24.3702,23.9573,24.0525,21.7701,22.1254,
344,39:16.8,23.3202,24.6218,22.5742,24.7255,21.8929,24.3926,21.8724,23.8754,22.4578,23.2257,22.6109,22.5907,24.1411,23.6516,22.7131,0.0799,-1.0964,23.257,22.3857,24.0939,23.0488,23.031,22.0872,22.4075,-9999,23.0442,22.4151,24.0865,23.5662,24.1711,22.5085,22.1147,
345,39:17.1,23.3142,24.1828,22.6177,24.5829,21.8341,24.8998,21.9127,23.596,22.3575,23.2802,22.4463,22.4987,24.0765,23.4724,22.7048,0.0792,-1.0816,23.1128,22.3883,23.8806,23.0594,23.1146,22.161,22.3825,-9999,22.5523,22.3334,23.597,23.392,23.9463,23.4065,22.0555,
346,39:17.4,23.3117,24.1323,22.6981,24.1615,21.8336,24.6778,23.1298,23.4041,22.3084,23.045,22.7702,22.7412,22.7231,23.2162,22.6981,0.0782,-1.0669,22.8956,22.3813,23.1997,23.0497,23.4953,22.0606,22.3608,-9999,22.6559,22.4551,23.2399,23.6669,23.8142,23.2933,22.043,
347,39:17.8,23.296,23.7428,22.8123,24.2386,21.8489,24.3672,22.9939,23.1798,22.3128,23.4391,23.2009,23.5076,23.1053,23.0876,22.7016,0.0771,-1.0504,22.7336,22.3746,23.1833,23.1234,23.2449,21.9415,22.1233,-9999,23.2874,22.3272,23.1165,23.7382,23.5394,22.68,22.225,
348,39:18.1,23.2768,23.9612,22.8627,23.9487,21.9592,23.519,22.9142,23.3047,22.3991,23.7784,23.2279,23.4413,23.356,23.0307,22.7099,0.0762,-1.0355,22.8781,22.3853,23.5319,22.7229,22.9108,21.8869,22.4662,-9999,22.9122,22.3161,22.9578,22.9209,23.6791,22.5947,22.3931,
349,39:18.4,23.2722,23.6555,22.8315,23.918,22.0298,23.5269,22.9558,23.7482,22.7502,23.7322,22.5804,23.4866,23.6616,23.2357,22.7087,0.0755,-1.0239,22.2574,22.389,23.5908,22.3239,22.9189,21.9459,22.515,-9999,23.3327,22.805,22.9351,23.1839,23.296,23.0098,22.6275,
350,39:18.8,23.2625,23.5657,22.7538,23.7635,22.2035,23.8146,23.2497,23.6632,23.7044,23.8204,22.2565,22.7227,23.6646,23.0663,22.7041,0.0747,-1.0085,22.0227,22.3841,23.6021,22.2666,23.2426,22.056,22.1349,-9999,23.1636,22.3459,22.968,22.9389,23.3858,22.7808,22.3679,
351,39:19.1,23.2618,23.4841,22.8308,24.2425,22.1329,23.6724,23.1273,23.5976,23.6681,23.6583,22.171,22.3725,23.3692,22.7395,22.6925,0.0739,-0.9938,21.8219,22.4017,23.3475,22.8496,23.566,22.0303,22.2905,-9999,23.2304,21.9981,23.1366,22.9958,23.5085,23.0999,22.1802,
352,39:19.4,23.2493,23.3206,22.837,24.1952,21.8919,23.2852,23.0446,23.8911,23.4674,23.6086,22.1881,22.4296,23.1127,22.6143,22.6893,0.0737,-0.9763,21.8575,22.4024,23.5136,22.7876,23.4304,22.0854,22.2808,-9999,23.0298,22.6023,22.8129,23.0462,23.4306,22.576,22.5755,
353,39:19.8,23.2438,23.0736,22.7476,23.8783,22.0342,23.1295,22.8532,23.5103,23.1676,24.2069,22.3185,22.301,22.9441,22.5562,22.6748,0.0733,-0.9603,22.0268,22.3959,23.2256,22.7939,23.4771,22.0437,22.0754,-9999,23.3618,22.7177,22.8351,23.2116,23.3137,22.0629,22.2414,
354,39:20.1,23.2466,22.9066,22.6648,23.6492,22.529,23.1013,22.6803,23.5796,23.5436,23.7594,22.5885,22.5385,22.7691,22.8116,22.6671,0.0727,-0.9424,22.3691,22.4038,23.0243,22.679,23.359,21.8985,22.0438,-9999,23.0596,22.6906,22.8626,23.1649,23.4309,22.2216,22.0638,
355,39:20.4,23.2493,22.5749,22.5862,23.893,22.6224,23.0632,22.7462,23.1661,24.0064,23.6541,22.2683,22.5523,22.6804,22.936,22.6687,0.0721,-0.926,22.4673,22.41,23.1856,22.7081,22.6284,21.8811,22.096,-9999,23.0377,22.677,22.6271,23.0797,22.9316,22.6802,22.1637,
356,39:20.8,23.2422,22.4861,22.5629,23.8559,22.4929,22.7069,22.78,23.183,23.7395,23.6915,22.4755,22.7396,22.5428,23.0993,22.6789,0.0715,-0.9133,22.3654,22.4153,23.2304,22.5814,23.344,21.9087,22.0331,-9999,22.7003,22.6474,22.6389,22.623,22.908,22.9245,22.2604,
357,39:21.1,23.2329,23.2476,22.7346,23.5647,22.231,23.3153,22.5377,23.2022,23.7616,23.9555,22.533,22.4589,22.5507,23.0432,22.6842,0.0711,-0.8967,22.2717,22.4172,23.071,22.4934,23.2692,21.9033,22.0558,-9999,22.7169,22.8388,22.6111,23.1954,22.8128,23.184,22.4222,
358,39:21.4,23.2357,23.0891,22.8312,23.4623,22.3683,22.7512,22.4649,22.9374,23.7388,23.5671,22.539,22.9013,22.3583,23.036,22.6875,0.0708,-0.881,22.2065,22.4061,22.8526,22.4423,23.1953,21.8888,22.1483,-9999,22.875,22.7202,22.5996,23.3809,22.5891,22.961,23.1452,
359,39:21.8,23.2396,22.6318,23.0549,23.3748,22.551,23.1915,22.5895,23.0471,23.5579,23.3416,23.6125,22.5664,22.5005,22.6672,22.6849,0.0705,-0.8643,22.1425,22.4091,22.8917,22.2525,23.061,21.8772,22.2572,-9999,23.3771,22.7172,22.6483,22.6537,22.6108,22.7198,23.5878,
360,39:22.1,23.2332,22.8557,23.2271,23.2032,22.4761,23.2848,22.1777,23.1035,23.5852,23.3717,23.8361,22.3244,22.5544,22.6903,22.6831,0.0702,-0.8478,22.1448,22.4109,23.0276,22.4506,22.9582,21.8872,22.2806,-9999,23.2431,22.9684,22.5117,22.6979,22.731,22.6814,23.0227,
361,39:22.4,23.2456,23.0803,23.0706,23.0694,22.3748,22.5811,21.9599,23.1012,23.5138,23.3626,23.6324,22.5006,22.7751,22.6956,22.6863,0.0704,-0.8332,22.2333,22.4186,23.0484,22.4189,22.924,21.9107,22.2366,-9999,23.2355,22.7962,22.3896,23.1675,22.838,22.7713,22.8013,
362,39:22.8,23.2408,22.6928,22.9801,23.0615,22.2481,22.469,21.9763,22.9644,23.4431,23.2183,23.4596,22.0797,22.6797,22.7677,22.6907,0.0706,-0.8182,22.2391,22.4042,23.0694,22.1812,22.8235,21.9163,22.2112,-9999,23.0959,22.5408,22.432,23.5089,22.8015,22.7847,25.766,
363,39:23.1,23.2399,22.6805,23.2432,22.9469,22.1503,22.3354,22.0108,22.9328,23.4614,23.1085,23.5158,22.3015,22.7871,22.6193,22.6882,0.0707,-0.8026,22.2081,22.4114,23.1087,22.2575,22.8253,21.9249,22.2893,-9999,23.0451,22.2666,22.395,23.3816,22.7694,22.7383,24.6515,
364,39:23.4,23.2496,22.6882,23.4091,23.162,21.9666,22.9387,22.0526,22.8609,23.4625,23.213,23.3781,22.3283,22.7277,22.3997,22.6916,0.0709,-0.786,22.2354,22.4163,22.9924,22.0841,22.832,21.9265,22.2614,-9999,23.0892,22.0925,22.6315,23.2666,22.6621,23.0313,23.7977,
365,39:23.8,23.2373,22.6489,22.972,23.2413,22.3628,23.1265,22.0734,22.8868,23.1382,23.0815,23.3848,22.2264,22.6394,22.4513,22.6821,0.0708,-0.7733,22.2821,22.4139,22.9021,22.0561,22.8517,21.917,22.1305,-9999,23.2087,22.0203,22.6465,23.2767,22.6136,22.3797,23.9427,
366,39:24.1,23.2327,22.6428,22.8534,23.0668,22.3741,23.0623,22.0947,22.8895,23.1775,23.0327,23.2557,22.283,22.7562,22.6207,23.2132,0.0708,-0.7599,22.2128,22.4227,22.9527,22.0432,22.8433,21.9281,22.2482,-9999,22.4079,22.1704,22.7385,23.2622,22.5821,22.2308,23.6998,
367,39:24.4,23.2375,22.6031,23.2652,22.9566,22.1167,22.8934,22.1641,22.6016,23.259,22.7792,23.2836,22.5725,22.5486,22.6364,23.3017,0.0709,-0.7512,22.0724,22.4169,22.7808,22.0513,22.8942,21.9286,22.2248,-9999,22.4367,22.367,22.6002,23.2583,22.669,22.0828,23.1348,
368,39:24.8,23.2308,22.198,23.5585,22.8242,22.2571,22.8689,22.3306,22.7102,22.9809,22.852,23.1656,22.8607,22.5817,22.5657,23.3395,0.071,-0.7401,21.988,22.4119,22.8196,22.0425,22.8796,21.9334,22.2572,-9999,23.2733,22.9471,22.6529,23.3654,22.6686,21.9413,23.9769,
369,39:25.1,23.2382,22.1569,23.4592,22.8388,22.3094,22.8229,22.2189,22.6862,22.8316,22.9262,23.0047,22.8498,22.7874,22.6369,23.2559,0.0713,-0.7317,22.0215,22.41,22.8404,22.0462,22.7262,21.9487,22.0655,-9999,23.2294,23.3903,22.7803,23.3731,22.6041,22.0803,24.3462,
370,39:25.4,23.2422,21.9917,23.5301,22.87,22.387,22.5437,22.2154,22.7208,22.796,22.7695,23.1316,22.5308,22.9189,22.5038,23.0147,0.0716,-0.7244,22.1029,22.4098,22.68,22.0325,22.5246,21.9718,22.2167,-9999,23.2914,23.5291,22.6855,22.792,22.5888,22.201,24.0639,
371,39:25.8,23.2234,22.0734,23.5116,22.8455,22.4051,22.0338,22.2355,22.5905,22.774,22.6738,22.9102,22.6952,22.9346,22.4219,22.7899,0.0718,-0.7197,22.0567,22.4038,22.5868,22.036,22.4724,22.0243,22.2223,-9999,23.2184,23.2228,22.8238,23.0646,22.5128,22.2075,23.9868,
372,39:26.1,23.2281,22.0473,23.6024,22.6661,22.163,22.2214,22.2709,22.6166,22.7782,22.8118,22.8804,22.6016,22.7982,22.2698,22.7025,0.072,-0.7144,21.8786,22.413,22.5161,22.0339,22.4661,22.1466,22.2389,-9999,23.0844,23.0495,22.7847,22.9041,22.5098,22.2019,23.3416,
373,39:26.4,23.2211,21.961,23.6179,22.6941,22.2287,22.5529,22.1759,22.6302,22.933,22.8654,22.8508,22.5597,22.7899,22.1144,22.7166,0.0721,-0.7112,21.8439,22.4176,22.4678,22.0302,22.3401,22.275,22.3321,-9999,22.7271,22.7932,22.6645,22.3592,22.5091,22.1136,24.6939,
374,39:26.8,23.2265,21.945,23.6722,22.5614,22.3387,22.5857,22.4156,22.5408,22.949,22.7138,22.9664,22.5045,22.8128,22.1239,22.8107,0.0719,-0.7053,21.882,22.4072,22.3785,22.0332,22.5378,22.3915,22.2073,-9999,22.7756,22.9049,22.7627,22.7765,22.4462,22.0606,24.1638,
375,39:27.1,23.2211,21.9166,23.607,22.4081,22.354,22.5192,22.5259,22.565,23.0005,22.6422,22.8437,22.3131,22.6596,22.1165,22.9958,0.0717,-0.7017,21.9299,22.4167,22.2597,22.0286,22.5036,22.4777,22.4572,-9999,22.4714,22.6613,22.7329,22.7799,22.4138,22.0571,23.767,
376,39:27.4,23.21,21.9027,23.5431,22.3843,22.3003,22.3786,22.5712,22.4,22.7692,22.543,22.6692,22.4099,22.629,22.0198,23.3384,0.0719,-0.6987,21.944,22.4121,22.2722,22.0203,22.5234,22.447,22.4898,-9999,22.4222,23.0509,22.579,22.6184,22.3988,22.0206,23.4208,
377,39:27.8,23.195,21.8969,22.9276,22.5108,22.2742,22.4803,22.5125,22.4562,22.6957,22.4942,22.6056,22.5401,22.6149,22.0212,23.4377,0.0718,-0.6968,21.9193,22.3996,22.29,22.0281,22.4834,22.247,22.0014,-9999,22.4196,22.9557,22.8238,22.7185,22.394,21.9535,23.2207,
378,39:28.1,23.1761,21.8275,22.6965,22.5006,22.3549,22.4406,22.4878,22.5139,22.7077,22.5733,22.6907,22.557,22.6274,22.0399,23.3892,0.0721,-0.6968,21.9348,22.4084,22.326,22.0157,22.3891,22.1938,21.9848,-9999,22.3128,22.9571,22.7572,22.6729,22.3951,21.9047,22.0914,
379,39:28.4,23.1611,21.8148,23.3414,22.36,22.2305,22.3659,22.445,22.3607,22.5928,22.5072,22.662,22.4814,22.6025,22.0358,23.3818,0.0724,-0.6956,21.9297,22.4059,22.4153,22.0175,22.3013,22.2387,22.0914,-9999,22.2869,22.9146,22.6432,22.0947,22.3669,21.8654,21.889,
380,39:28.8,23.1449,21.8021,23.361,22.3122,22.1283,22.3097,22.4136,22.3248,22.6293,22.4711,22.6842,22.4139,22.6411,22.0402,23.3809,0.0728,-0.6949,21.9084,22.4059,22.4992,22.008,22.2328,22.3032,22.0697,-9999,22.2444,22.8984,22.7549,22.1234,22.3699,21.8455,21.9385,
381,39:29.1,23.1377,21.7998,23.0385,22.314,22.2062,22.3705,22.295,22.2432,22.6712,22.4748,22.6756,22.4476,22.7617,22.0418,23.3855,0.0733,-0.696,21.923,22.4142,22.4833,22.0071,22.2435,22.4572,22.026,-9999,22.4386,22.8459,22.7463,22.2175,22.3648,21.8407,21.8772,
382,39:29.4,23.1227,21.7829,22.8823,22.3029,22.2684,22.3354,22.1479,22.2372,22.6779,22.4362,22.5658,22.5399,23.0254,22.0522,23.3654,0.0739,-0.6986,21.9646,22.4126,22.4719,22.002,22.1438,22.4546,22.0088,-9999,22.5234,22.7724,22.6033,22.1627,22.3301,21.833,21.8541,
383,39:29.8,23.0994,21.7806,22.8234,22.2618,22.2874,22.3298,22.291,22.2467,22.6659,22.4882,22.5268,22.5477,23.0788,22.057,23.3335,0.0743,-0.703,21.9771,22.4095,22.4416,21.9914,22.1903,22.3698,22.1279,-9999,22.5616,22.7322,22.6065,22.3789,22.3859,21.8434,22.3536,
384,39:30.1,23.0913,21.7665,22.7818,22.2467,22.2418,22.3497,22.3521,22.3785,22.4939,22.4757,22.5769,22.4696,22.9755,22.0448,23.3241,0.0747,-0.7048,21.9232,22.407,22.3843,21.9953,22.1732,22.266,22.1293,-9999,22.5738,22.7526,22.5718,22.6089,22.4508,21.8476,22.0777,
385,39:30.4,23.0897,21.7667,22.7168,22.2867,22.1678,22.2984,22.4156,22.3678,22.3871,22.4041,22.5758,22.3558,22.9496,22.0339,23.2883,0.0753,-0.7048,21.883,22.4114,22.2978,21.9907,22.2115,22.2248,22.0558,-9999,22.603,22.8436,22.4671,22.5918,22.4661,21.8617,21.948,
386,39:30.8,23.0756,21.7662,22.645,22.3408,22.0862,22.0394,22.3576,22.3653,22.3841,22.4299,22.5887,22.3348,22.8976,22.0163,23.1808,0.0758,-0.7053,21.914,22.4121,22.2271,21.9803,22.4943,22.231,22.1235,-9999,22.5773,22.7627,22.1445,22.2094,22.4536,21.8795,21.7423,
387,39:31.1,23.0811,21.7921,22.5754,22.3344,22.0853,22.0565,22.3183,22.3274,22.3827,22.4096,22.5786,22.5614,22.7971,22.0048,23.109,0.0763,-0.7057,21.9491,22.4165,22.1785,21.9911,22.5953,22.2354,22.2253,-9999,22.5244,22.6881,22.2528,22.131,22.4585,21.8969,21.7331,
